,y
2013-01-01,1.6243453636632417
2013-01-02,0.5252853409141939
2013-01-03,-0.9401577881818761
2013-01-04,-1.6713417276989544
2013-01-05,0.12284921978889918
2013-01-06,-1.5842525336739506
2013-01-07,0.32435068140440193
2013-01-08,0.35087351594759997
2013-01-09,0.054948254202457025
2013-01-10,-0.17544496398335355
2013-01-11,1.2987366468185126
2013-01-12,-1.05058754783744
2013-01-13,-1.7213970815275035
2013-01-14,-0.8193228511645816
2013-01-15,1.0786302614241974
2013-01-16,-0.15892984171968028
2013-01-17,-0.8757897192767916
2013-01-18,-1.1777806483806474
2013-01-19,-0.4871058711117918
2013-01-20,0.6891250807446513
2013-01-21,-0.5633343932808386
2013-01-22,0.39765070482126386
2013-01-23,1.5914422946311881
2013-01-24,1.2610331745640901
2013-01-25,1.1618751782681485
2013-01-26,-0.22702956090094184
2013-01-27,-0.6968652731122936
2013-01-28,-1.1485791942200279
2013-01-29,-0.847396556973193
2013-01-30,0.3986971066398273
2013-01-31,-0.19043012164344786
2013-02-01,-0.8102862853671009
2013-02-02,-1.050873972143431
2013-02-03,-1.2732796561161686
2013-02-04,-1.1811374898424711
2013-02-05,-0.3808483669831366
2013-02-06,-1.000403200329285
2013-02-07,-0.4364597283391771
2013-02-08,1.8227111778008114
2013-02-09,2.040070330429363
2013-02-10,0.3524609754379659
2013-02-11,-1.266638958483965
2013-02-12,-1.552693762017555
2013-02-13,1.1811109466189382
2013-02-14,1.3926616315763203
2013-02-15,-0.4350962445098334
2013-02-16,-0.4729439736284895
2013-02-17,2.1217573871592483
2013-02-18,1.6913770179466385
2013-02-19,0.7483283186522127
2013-02-20,0.43327465584513125
2013-02-21,-0.25186498548809083
2013-02-22,-1.4456325634350011
2013-02-23,-1.1896667735546158
2013-02-24,-0.4164048417193136
2013-02-25,0.6160774000274155
2013-02-26,1.3417368786994714
2013-02-27,1.5460010304577176
2013-02-28,0.8534810911731027
2013-03-01,0.9462202156328189
2013-03-02,-0.28717162883313646
2013-03-03,0.6757134470581221
2013-03-04,1.2742254423953878
2013-03-05,0.15420403637147984
2013-03-06,0.16069713492877719
2013-03-07,0.13720387879828028
2013-03-08,1.1104224388967332
2013-03-09,2.2781545273121333
2013-03-10,3.2548640035163343
2013-03-11,-0.0014378772823995245
2013-03-12,-2.6541165035128316
2013-03-13,-1.8780587607156565
2013-03-14,-0.07434360324288058
2013-03-15,1.2934924200656241
2013-03-16,1.0690189623563584
2013-03-17,-1.8339400322335782
2013-03-18,-1.8790703010993184
2013-03-19,0.5085599536728176
2013-03-20,1.0896666387289908
2013-03-21,1.0792370753419118
2013-03-22,0.18831412437122597
2013-03-23,-0.44904250373115573
2013-03-24,-0.0661174125773066
2013-03-25,0.5546494805766092
2013-03-26,0.5419387056985163
2013-03-27,0.24998024945239977
2013-03-28,-0.6564524942700304
2013-03-29,-0.1376329263661819
2013-03-30,0.36284740646395625
2013-03-31,1.3145932235209177
2013-04-01,1.972519928829759
2013-04-02,0.9935609033892908
2013-04-03,-0.3976580978457012
2013-04-04,-1.1068539975218366
2013-04-05,-0.08452238860498679
2013-04-06,0.44275189289707584
2013-04-07,-0.16318760264153173
2013-04-08,-0.231451272766058
2013-04-09,-0.6393599625159415
2013-04-10,0.3045139622913964
2013-04-11,0.05131043003349656
2013-04-12,1.0001466154428693
2013-04-13,1.1830766223391609
2013-04-14,0.9098688435665614
2013-04-15,-0.8211351078440788
2013-04-16,-0.6968966063042845
2013-04-17,0.7634674639972725
2013-04-18,-0.28905846090938603
2013-04-19,-0.8871097777990663
2013-04-20,-0.28219409686593294
2013-04-21,-1.2673077750693789
2013-04-22,-0.5578410492040375
2013-04-23,1.0583336446546148
2013-04-24,-0.09198337856078109
2013-04-25,-0.2325221401678445
2013-04-26,-1.223424986109986
2013-04-27,-0.8841319415604507
2013-04-28,-1.6518051436558532
2013-04-29,0.15639361156968035
2013-04-30,1.2347467334331683
2013-05-01,0.4780885570149673
2013-05-02,-0.8885311811016144
2013-05-03,0.6015142167576351
2013-05-04,2.8347646225658587
2013-05-05,-0.3410146213266274
2013-05-06,-0.17628602623704048
2013-05-07,2.1374334817242477
2013-05-08,1.6655592475987206
2013-05-09,-0.9918822757706292
2013-05-10,-0.24703842764098582
2013-05-11,0.2886827518012882
2013-05-12,-0.5402762375559338
2013-05-13,-1.6914458084113024
2013-05-14,-0.34086425330277326
2013-05-15,1.2490517500012626
2013-05-16,0.13648039234888087
2013-05-17,0.06229781290586589
2013-05-18,-0.9447175893918107
2013-05-19,0.04824963662337123
2013-05-20,0.570730120038057
2013-05-21,-0.0063737438509476885
2013-05-22,-0.29243192845498045
2013-05-23,0.7417329782279052
2013-05-24,1.378972381826723
2013-05-25,1.0949750992011484
2013-05-26,0.4021853931334697
2013-05-27,0.03456221001147154
2013-05-28,0.5794402975403543
2013-05-29,0.6467663112379596
2013-05-30,0.8536910643992973
2013-05-31,0.08965784629993134
2013-06-01,-2.702725332504243
2013-06-02,-0.7638596727947007
2013-06-03,2.913896652380462
2013-06-04,2.3430972326313637
2013-06-05,0.19654038345724972
2013-06-06,-0.5861641686985308
2013-06-07,-0.3887894126342323
2013-06-08,-0.02961625686048288
2013-06-09,-1.046181959958185
2013-06-10,-1.2738332860343422
2013-06-11,-1.3767782046370196
2013-06-12,-0.3082783738565722
2013-06-13,-0.014249359045322263
2013-06-14,0.4339357300873331
2013-06-15,0.15641196068394758
2013-06-16,0.8765903661119594
2013-06-17,0.839762694160737
2013-06-18,2.3527240245297394
2013-06-19,-0.48221636277642466
2013-06-20,-2.0206707711502205
2013-06-21,0.13296225755696656
2013-06-22,3.3329432949630164
2013-06-23,1.7359860419846107
2013-06-24,-0.2015777643050151
2013-06-25,-0.6165171829306761
2013-06-26,1.09629181356395
2013-06-27,0.697465962214338
2013-06-28,0.5551281204392085
2013-06-29,-0.02072841925853447
2013-06-30,-1.5177235446708648
2013-07-01,-0.6466471611845181
2013-07-02,0.7381544621995164
2013-07-03,1.8452755788031507
2013-07-04,0.8127951077966302
2013-07-05,-0.7867574577009285
2013-07-06,-0.08276998773552269
2013-07-07,0.5983620261048717
2013-07-08,0.573022519396298
2013-07-09,0.09138767769969292
2013-07-10,1.0439052879255069
2013-07-11,1.128522195210945
2013-07-12,2.1822313958694526
2013-07-13,2.3018851616155436
2013-07-14,1.3575917448351844
2013-07-15,-1.4169179310487268
2013-07-16,-0.745249784232529
2013-07-17,0.7210185667052977
2013-07-18,1.3444200811204747
2013-07-19,1.627945074823764
2013-07-20,0.23639815231701106
2013-07-21,0.4089847724651875
2013-07-22,-0.15728738236277273
2013-07-23,1.6009727333995292
2013-07-24,-0.0382511400212211
2013-07-25,-2.625139115691955
2013-07-26,-3.1348881966869557
2013-07-27,-1.9662827263603844
2013-07-28,-1.4382448107956716
2013-07-29,1.470215846313126
2013-07-30,1.1846457794563445
2013-07-31,-1.4119250240344314
2013-08-01,-0.08319400207278083
2013-08-02,0.11665605607537632
2013-08-03,-1.4198273348328654
2013-08-04,-0.0681818346321944
2013-08-05,1.2372086642146671
2013-08-06,0.1991871538668245
2013-08-07,1.0458717403762514
2013-08-08,0.9660416711467273
2013-08-09,1.7492283840103582
2013-08-10,1.4810809025165863
2013-08-11,1.8543804873727252
2013-08-12,0.9930228783818722
2013-08-13,-1.248952552368845
2013-08-14,1.3881805488827563
2013-08-15,1.1002179667805874
2013-08-16,-0.364718249824299
2013-08-17,-1.1093927183802206
2013-08-18,-0.7434280164822666
2013-08-19,0.16016180022733534
2013-08-20,0.4956320986713758
2013-08-21,0.8584096287042402
2013-08-22,2.2149627928920412
2013-08-23,1.0892056239284837
2013-08-24,-1.3975374355616927
2013-08-25,-2.312668776142409
2013-08-26,-1.552974914533364
2013-08-27,-1.94385633403011
2013-08-28,-0.11721041591094716
2013-08-29,0.18540650817725418
2013-08-30,-0.4312063681199164
2013-08-31,-0.29272868623056986
2013-09-01,-1.398954349975821
2013-09-02,-1.7811050983608472
2013-09-03,0.07564432186446557
2013-09-04,1.2673380572929913
2013-09-05,0.16931627442888375
2013-09-06,1.4305934127152682
2013-09-07,-0.18619818797875132
2013-09-08,-1.2092561181147534
2013-09-09,-0.694371825036137
2013-09-10,-2.851881221288618
2013-09-11,0.10360481217810569
2013-09-12,1.7428012278976457
2013-09-13,-0.3959371701580957
2013-09-14,1.1659962934673698
2013-09-15,1.8351176993871905
2013-09-16,0.9811269912136007
2013-09-17,-0.5078733847046182
2013-09-18,-0.4851640488989062
2013-09-19,-1.5271657643440189
2013-09-20,-0.17636295159032278
2013-09-21,0.1960963863184242
2013-09-22,0.07837437523092669
2013-09-23,1.2399671761271482
2013-09-24,1.1218853335208994
2013-09-25,0.4649388546337319
2013-09-26,0.29659087269343076
2013-09-27,-0.6266823910851566
2013-09-28,0.29537318601191054
2013-09-29,2.0917094325987957
2013-09-30,1.944587496996981
2013-10-01,1.3534654410833908
2013-10-02,-0.5061958602066139
2013-10-03,-1.6412516767188632
2013-10-04,-2.1791272444153464
2013-10-05,0.3304148231308688
2013-10-06,0.7736712565463362
2013-10-07,1.4641904077757657
2013-10-08,0.06254876532905618
2013-10-09,-1.0243471078597377
2013-10-10,-0.39939239136390725
2013-10-11,1.0446718076987898
2013-10-12,0.8226102438457297
2013-10-13,0.2732735449414804
2013-10-14,0.018437484022000475
2013-10-15,0.13467528341651072
2013-10-16,-1.0088798415538072
2013-10-17,-0.6952599153300635
2013-10-18,-0.16101015941041244
2013-10-19,-0.04070714304754483
2013-10-20,0.48959665255012896
2013-10-21,-0.3287230942596786
2013-10-22,-0.5533155425961135
2013-10-23,-0.43141513766225387
2013-10-24,0.2795958190860076
2013-10-25,1.1218532262637875
2013-10-26,-0.36088019790551873
2013-10-27,-0.12889437847127316
2013-10-28,2.3336552186996022
2013-10-29,0.08103184355904425
2013-10-30,-1.861056156320371
2013-10-31,-1.7871695735781365
2013-11-01,-0.7952684022903255
2013-11-02,1.6300633913652147
2013-11-03,1.3105650085964065
2013-11-04,-0.6221957004424767
2013-11-05,-0.10484564566134247
2013-11-06,-0.2580976829585258
2013-11-07,0.827030173838307
2013-11-08,1.054360493795982
2013-11-09,1.6617883258390058
2013-11-10,0.18183191438759405
2013-11-11,2.4885113242593
2013-11-12,2.747114484382541
2013-11-13,1.3108460830629856
2013-11-14,0.054474541469403406
2013-11-15,-0.9918993523492692
2013-11-16,-1.4664722392760228
2013-11-17,-0.7246465984629785
2013-11-18,-0.7757602476170544
2013-11-19,-0.12403095654135227
2013-11-20,-0.5950843843869469
2013-11-21,0.1369246040922667
2013-11-22,1.3646490425653692
2013-11-23,0.05861796619875215
2013-11-24,0.6550054461403318
2013-11-25,0.4239105319520439
2013-11-26,1.0562831821448988
2013-11-27,1.1323843499795885
2013-11-28,1.4260535291384842
2013-11-29,-0.34674927812121803
2013-11-30,-0.8948373942551604
2013-12-01,1.2096103032269407
2013-12-02,0.5043854263739097
2013-12-03,-2.375022397486642
2013-12-04,-3.570853476269548
2013-12-05,-3.8797278886501796
2013-12-06,-3.5664878543283947
2013-12-07,-1.5513055105236955
2013-12-08,1.361778335274899
2013-12-09,0.7879765563107248
2013-12-10,0.11067294163440056
2013-12-11,-0.10497397749485882
2013-12-12,-0.0890744322047558
2013-12-13,-0.17050679573276106
2013-12-14,-0.27479703248475423
2013-12-15,0.3431542116549471
2013-12-16,-0.8336113614570733
2013-12-17,0.22101985799008694
2013-12-18,1.5570970338700936
2013-12-19,0.5958749709862147
2013-12-20,0.5947135724036667
2013-12-21,-0.31994797904044714
2013-12-22,-1.0326879025710767
2013-12-23,-0.30444213424328564
2013-12-24,-0.012510544735598539
2013-12-25,-0.4676911792775898
2013-12-26,-0.9897484966914026
2013-12-27,-1.0298602504525847
2013-12-28,0.6051624796845756
2013-12-29,-1.180135113993868
2013-12-30,-0.8999080280330838
2013-12-31,-0.129384591676405
