X,y
0.26848470094001564,57.051766302276064
-0.22726619990982377,48.422182039102516
0.3447150809197047,50.476067436342056
0.287200179471209,47.60846577237098
-0.10546223380148226,61.644636100009386
0.13032621564618818,41.22141213752014
-0.39239052281597203,49.550009031923686
0.11494926944605116,42.2366557859127
0.48749371151091064,59.34578281884864
0.07294756502973118,33.335752529441926
0.025058765659510974,55.12857861702836
0.07565663660480536,52.28333222331911
0.07179623976567304,56.52409376901854
0.03937467075925635,49.67193047521778
-0.1351309008599154,39.04616150138391
0.05685871205676635,59.1174477381636
-0.0933216204548348,37.72760565414445
-0.05506123341279327,44.107155364649564
0.03970233481574775,55.92015679243905
-0.1907577814421922,33.04053328596458
0.12093506897928383,59.72871727101965
-0.10153612520910506,43.28467911342974
-0.018037893777380964,49.09540002474917
0.07559083106380259,56.94990418717852
-0.0975407194455175,40.5544657738894
0.04471837679808503,53.24817731085129
0.04328704392145684,55.02070363993803
0.07706346122791931,56.75085000727284
-0.23672127456416436,30.256624051100452
-0.06568952401540055,43.35485364088712
-0.004913833246991466,54.09622185652621
0.008517742400256134,49.10467523827583
-0.09456242702185977,40.83716410013015
-0.005726578766277545,50.37902042851818
0.02354462003910906,56.83162570987433
0.15740011140511598,63.324693568003866
-0.057812690821404965,45.02251354629519
0.02262758706345776,52.50329905797202
-0.06611872390816373,51.71362967789851
-0.17129965195118466,35.57297634384676
0.2594080901512105,73.86375694398654
-0.08588683093903861,40.801254414275775
0.10004530214862686,59.81317853991436
-0.24633778387420865,30.688622098769155
-0.1647952424427526,33.431920206739065
0.09526373879501027,62.469870746676015
0.09894405682807929,65.69985087655148
0.03633987611783687,55.00578879311431
-0.08363633371194085,41.154218635402245
0.03451247559740458,53.106763044971544
-0.035575443054643496,41.41398472056837
0.03875599632205812,55.91007119966474
-0.056636500156620716,39.66401285194698
-0.10494518861410944,43.26898327693974
-0.01354320238894112,49.296667580135434
0.08502873723270998,59.572363051657625
-0.03595912712826547,48.31450304019481
0.07795758328148843,60.28447753415843
0.02162192377155481,53.48098645417775
-0.02102746923083407,50.956169000774736
-0.013730563509758579,46.450987147862925
-0.0997649004333174,40.82509086286155
-0.14121167538954615,36.54824659574689
-0.0134135504922169,47.160073018011055
-0.05977674801396702,47.28856914479616
-0.04255548727142001,51.62795842184729
0.08579618002459842,57.61576865604331
0.0698807432778476,57.60449648929633
-0.03383241373493592,43.026756323699146
0.12877405194779673,61.45983248526854
-0.008717055007442904,44.95574997461813
0.10547124933943725,61.83023730755306
-0.0047579419057617,49.21748181461953
0.12593285702236312,58.55794602031918
0.16276711086164836,66.75823621519773
-0.022350504792872764,46.31454124981769
-0.18308114006730203,37.86370039155925
-0.0695654086292853,45.77391126068951
0.07745173174090156,56.35574782406519
-0.07867569512017544,44.451958195342336
0.0014274360985268178,52.14380545368823
0.07199176591894732,57.05102018373814
-0.12778797337046785,39.18700245031527
-0.19665899515062762,38.23489174486202
-0.10161894181664342,40.27640799006524
0.23219994850312292,67.71844928939731
-0.026421162744133617,47.43679090662945
0.01943450790963682,53.490712023513986
0.04229863799263018,54.667578723302086
-0.12902263677895875,46.24324022978031
0.013851046147195102,51.78490643039269
0.08421275135858541,63.90786817106963
-0.0321887538610668,47.491419918999156
0.22792376074728538,69.06398347037887
-0.025934143942758857,53.69954970422262
0.030193859092726313,46.20286165820221
0.05953061997706145,59.96323933117149
-0.1273049476878717,38.821518740381016
-0.02151822227669291,47.54321269683434
0.03359825891546915,50.40067848315985
